datetime,PV voltage,PV current,PV power L,PV power H,battery voltage,battery current,battery power L,battery power H,load voltage,load current,load power,battery percentage
2020-09-13 15:03:24.660254,14.71,0.1,1.48,0.0,13.54,0.11,1.48,0.0,13.54,0.0,0.0,0.9
2020-09-13 15:05:24.787526,17.07,0.11,1.88,0.0,14.5,0.13,1.88,0.0,14.5,0.0,0.0,1.0
2020-09-13 15:07:25.013599,17.26,0.09,1.57,0.0,14.35,0.11,1.57,0.0,14.35,0.0,0.0,1.0
2020-09-13 15:09:25.239626,17.3,0.09,1.72,0.0,14.41,0.12,1.72,0.0,14.41,0.0,0.0,1.0
2020-09-13 15:11:25.461775,17.72,0.09,1.72,0.0,14.41,0.12,1.72,0.0,14.41,0.0,0.0,1.0
2020-09-13 15:13:25.687590,18.3,0.09,1.73,0.0,14.47,0.12,1.73,0.0,14.47,0.0,0.0,1.0
2020-09-13 15:15:25.900919,18.38,0.09,1.72,0.0,14.41,0.12,1.72,0.0,14.41,0.0,0.0,1.0
2020-09-13 15:17:26.120460,18.16,0.08,1.57,0.0,14.33,0.11,1.57,0.0,14.33,0.0,0.0,1.0
2020-09-13 15:19:26.348862,17.77,0.09,1.71,0.0,14.33,0.12,1.71,0.0,14.33,0.0,0.0,1.0
2020-09-13 15:21:26.572387,17.53,0.1,1.87,0.0,14.42,0.13,1.87,0.0,14.42,0.0,0.0,1.0
2020-09-13 15:23:26.784058,17.87,0.08,1.58,0.0,14.45,0.11,1.58,0.0,14.45,0.0,0.0,1.0
2020-09-13 15:25:27.012021,17.96,0.09,1.73,0.0,14.44,0.12,1.73,0.0,14.44,0.0,0.0,1.0
2020-09-13 15:27:27.162928,17.69,0.09,1.72,0.0,14.38,0.12,1.72,0.0,14.38,0.0,0.0,1.0
2020-09-13 15:29:27.288837,17.96,0.09,1.73,0.0,14.45,0.12,1.73,0.0,14.45,0.0,0.0,1.0
2020-09-13 15:31:27.415146,18.04,0.09,1.73,0.0,14.45,0.12,1.73,0.0,14.45,0.0,0.0,1.0
2020-09-13 15:33:27.546352,17.89,0.09,1.71,0.0,14.31,0.12,1.71,0.0,14.31,0.0,0.0,1.0
2020-09-13 15:35:27.775216,18.03,0.09,1.72,0.0,14.4,0.12,1.72,0.0,14.4,0.0,0.0,1.0
2020-09-13 15:37:28.007897,18.75,0.09,1.74,0.0,14.54,0.12,1.74,0.0,14.54,0.0,0.0,1.0
2020-09-13 15:39:28.230669,18.85,0.08,1.58,0.0,14.43,0.11,1.58,0.0,14.43,0.0,0.0,1.0
2020-09-13 15:41:28.454710,18.29,0.09,1.69,0.0,14.12,0.12,1.69,0.0,14.12,0.0,0.0,1.0
2020-09-13 15:43:28.678950,17.65,0.08,1.58,0.0,14.45,0.11,1.58,0.0,14.45,0.0,0.0,1.0
2020-09-13 15:45:28.905585,17.04,0.1,1.74,0.0,14.58,0.12,1.74,0.0,14.58,0.0,0.0,1.0
2020-09-13 15:47:08.210074,16.7,0.11,1.84,0.0,14.2,0.13,1.84,0.0,14.2,0.0,0.0,1.0
2020-09-13 15:49:18.984996,16.71,0.1,1.76,0.0,14.68,0.12,1.76,0.0,14.68,0.0,0.0,1.0
2020-09-13 15:51:19.204799,16.12,0.1,1.74,0.0,14.54,0.12,1.74,0.0,14.54,0.0,0.0,1.0
2020-09-13 15:53:19.431598,16.44,0.1,1.71,0.0,14.33,0.12,1.71,0.0,14.33,0.0,0.0,1.0
2020-09-13 15:55:19.564518,16.5,0.11,1.86,0.0,14.33,0.13,1.86,0.0,14.33,0.0,0.0,1.0
2020-09-13 15:57:19.692381,16.26,0.09,1.59,0.0,14.48,0.11,1.59,0.0,14.48,0.0,0.0,1.0
2020-09-13 15:59:19.913338,15.22,0.11,1.68,0.0,14.06,0.12,1.68,0.0,14.06,0.0,0.0,1.0
2020-09-13 16:01:20.136385,16.61,0.1,1.74,0.0,14.51,0.12,1.74,0.0,14.51,0.0,0.0,1.0
2020-09-13 16:03:20.352937,15.87,0.11,1.75,0.0,13.5,0.13,1.75,0.0,13.5,0.0,0.0,0.88
2020-09-13 16:05:20.572329,17.02,0.1,1.74,0.0,14.51,0.12,1.74,0.0,14.51,0.0,0.0,1.0
2020-09-13 16:07:20.803792,16.82,0.1,1.69,0.0,14.09,0.12,1.69,0.0,14.09,0.0,0.0,1.0
2020-09-13 16:09:20.944698,16.73,0.11,1.88,0.0,14.48,0.13,1.88,0.0,14.48,0.0,0.0,1.0
2020-09-13 16:13:24.201980,15.84,0.1,1.6,0.0,13.41,0.12,1.6,0.0,13.41,0.0,0.0,0.84
2020-09-13 16:15:24.397037,14.6,0.11,1.61,0.0,13.45,0.12,1.61,0.0,13.45,0.0,0.0,0.85
2020-09-13 16:17:24.616027,15.08,0.11,1.66,0.0,13.9,0.12,1.66,0.0,13.9,0.0,0.0,1.0
2020-09-13 16:19:24.848309,14.31,0.11,1.58,0.0,13.2,0.12,1.58,0.0,13.2,0.0,0.0,0.77
2020-09-13 16:21:25.076668,15.35,0.09,1.43,0.0,13.06,0.11,1.43,0.0,13.06,0.0,0.0,0.72
